route_id,forecast_timestamp,forecast_volume_m3,vehicles_needed,utilization_rate,priority,call_recommended,lead_time_minutes,call_by_timestamp,estimated_total_cost,potential_savings,model_confidence
564.0,2025-05-30 14:30:00,184.42,3,0.305,MEDIUM,True,90,2025-05-30 13:00:00,22500,0,0.85
566.0,2025-05-30 14:30:00,138.69,2,0.734,MEDIUM,True,90,2025-05-30 13:00:00,15000,7500,0.85
568.0,2025-05-30 14:30:00,128.63,2,0.608,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
574.0,2025-05-30 14:30:00,113.24,2,0.416,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
576.0,2025-05-30 14:30:00,71.02,1,0.888,MEDIUM,True,90,2025-05-30 13:00:00,7500,7500,0.85
581.0,2025-05-30 14:30:00,125.01,2,0.563,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
583.0,2025-05-30 14:30:00,122.38,2,0.53,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
584.0,2025-05-30 14:30:00,68.4,1,0.855,MEDIUM,True,90,2025-05-30 13:00:00,7500,7500,0.85
585.0,2025-05-30 14:30:00,128.52,2,0.606,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
587.0,2025-05-30 14:30:00,202.38,3,0.53,MEDIUM,True,90,2025-05-30 13:00:00,22500,7500,0.85
592.0,2025-05-30 14:30:00,193.39,3,0.417,MEDIUM,True,90,2025-05-30 13:00:00,22500,0,0.85
608.0,2025-05-30 14:30:00,66.82,1,0.835,MEDIUM,True,90,2025-05-30 13:00:00,7500,7500,0.85
613.0,2025-05-30 14:30:00,64.22,1,0.803,MEDIUM,True,90,2025-05-30 13:00:00,7500,0,0.85
619.0,2025-05-30 14:30:00,117.14,2,0.464,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
625.0,2025-05-30 14:30:00,58.71,1,0.734,MEDIUM,True,90,2025-05-30 13:00:00,7500,0,0.85
628.0,2025-05-30 14:30:00,120.49,2,0.506,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
633.0,2025-05-30 14:30:00,67.53,1,0.844,MEDIUM,True,90,2025-05-30 13:00:00,7500,7500,0.85
640.0,2025-05-30 14:30:00,57.64,1,0.721,MEDIUM,True,90,2025-05-30 13:00:00,7500,0,0.85
641.0,2025-05-30 14:30:00,246.01,4,0.075,MEDIUM,True,90,2025-05-30 13:00:00,30000,0,0.85
648.0,2025-05-30 14:30:00,56.15,1,0.702,MEDIUM,True,90,2025-05-30 13:00:00,7500,0,0.85
650.0,2025-05-30 14:30:00,113.9,2,0.424,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
658.0,2025-05-30 14:30:00,60.79,1,0.76,MEDIUM,True,90,2025-05-30 13:00:00,7500,0,0.85
660.0,2025-05-30 14:30:00,63.49,1,0.794,MEDIUM,True,90,2025-05-30 13:00:00,7500,0,0.85
661.0,2025-05-30 14:30:00,70.14,1,0.877,MEDIUM,True,90,2025-05-30 13:00:00,7500,7500,0.85
676.0,2025-05-30 14:30:00,60.89,1,0.761,MEDIUM,True,90,2025-05-30 13:00:00,7500,0,0.85
680.0,2025-05-30 14:30:00,142.6,2,0.783,MEDIUM,True,90,2025-05-30 13:00:00,15000,7500,0.85
682.0,2025-05-30 14:30:00,59.58,1,0.745,MEDIUM,True,90,2025-05-30 13:00:00,7500,0,0.85
685.0,2025-05-30 14:30:00,120.68,2,0.508,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
692.0,2025-05-30 14:30:00,131.56,2,0.645,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
695.0,2025-05-30 14:30:00,123.51,2,0.544,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
696.0,2025-05-30 14:30:00,136.39,2,0.705,MEDIUM,True,90,2025-05-30 13:00:00,15000,7500,0.85
697.0,2025-05-30 14:30:00,65.46,1,0.818,MEDIUM,True,90,2025-05-30 13:00:00,7500,0,0.85
702.0,2025-05-30 14:30:00,56.88,1,0.711,MEDIUM,True,90,2025-05-30 13:00:00,7500,0,0.85
703.0,2025-05-30 14:30:00,170.46,3,0.131,MEDIUM,True,90,2025-05-30 13:00:00,22500,0,0.85
706.0,2025-05-30 14:30:00,244.64,4,0.058,MEDIUM,True,90,2025-05-30 13:00:00,30000,0,0.85
707.0,2025-05-30 14:30:00,124.96,2,0.562,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
709.0,2025-05-30 14:30:00,134.5,2,0.681,MEDIUM,True,90,2025-05-30 13:00:00,15000,7500,0.85
712.0,2025-05-30 14:30:00,62.5,1,0.781,MEDIUM,True,90,2025-05-30 13:00:00,7500,0,0.85
713.0,2025-05-30 14:30:00,66.67,1,0.833,MEDIUM,True,90,2025-05-30 13:00:00,7500,7500,0.85
714.0,2025-05-30 14:30:00,120.24,2,0.503,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
722.0,2025-05-30 14:30:00,116.3,2,0.454,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
730.0,2025-05-30 14:30:00,186.57,3,0.332,MEDIUM,True,90,2025-05-30 13:00:00,22500,0,0.85
731.0,2025-05-30 14:30:00,122.75,2,0.534,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
733.0,2025-05-30 14:30:00,123.82,2,0.548,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
738.0,2025-05-30 14:30:00,67.34,1,0.842,MEDIUM,True,90,2025-05-30 13:00:00,7500,7500,0.85
740.0,2025-05-30 14:30:00,56.7,1,0.709,MEDIUM,True,90,2025-05-30 13:00:00,7500,0,0.85
741.0,2025-05-30 14:30:00,174.63,3,0.183,MEDIUM,True,90,2025-05-30 13:00:00,22500,0,0.85
742.0,2025-05-30 14:30:00,67.4,1,0.842,MEDIUM,True,90,2025-05-30 13:00:00,7500,7500,0.85
747.0,2025-05-30 14:30:00,139.05,2,0.738,MEDIUM,True,90,2025-05-30 13:00:00,15000,7500,0.85
748.0,2025-05-30 14:30:00,67.37,1,0.842,MEDIUM,True,90,2025-05-30 13:00:00,7500,7500,0.85
750.0,2025-05-30 14:30:00,208.11,3,0.601,MEDIUM,True,90,2025-05-30 13:00:00,22500,7500,0.85
753.0,2025-05-30 14:30:00,170.17,3,0.127,MEDIUM,True,90,2025-05-30 13:00:00,22500,0,0.85
755.0,2025-05-30 14:30:00,64.77,1,0.81,MEDIUM,True,90,2025-05-30 13:00:00,7500,0,0.85
759.0,2025-05-30 14:30:00,143.06,2,0.788,MEDIUM,True,90,2025-05-30 13:00:00,15000,7500,0.85
762.0,2025-05-30 14:30:00,63.88,1,0.798,MEDIUM,True,90,2025-05-30 13:00:00,7500,0,0.85
764.0,2025-05-30 14:30:00,189.69,3,0.371,MEDIUM,True,90,2025-05-30 13:00:00,22500,0,0.85
765.0,2025-05-30 14:30:00,120.73,2,0.509,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
767.0,2025-05-30 14:30:00,57.74,1,0.722,MEDIUM,True,90,2025-05-30 13:00:00,7500,0,0.85
770.0,2025-05-30 14:30:00,182.63,3,0.283,MEDIUM,True,90,2025-05-30 13:00:00,22500,0,0.85
772.0,2025-05-30 14:30:00,70.69,1,0.884,MEDIUM,True,90,2025-05-30 13:00:00,7500,7500,0.85
774.0,2025-05-30 14:30:00,63.65,1,0.796,MEDIUM,True,90,2025-05-30 13:00:00,7500,0,0.85
782.0,2025-05-30 14:30:00,125.96,2,0.575,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
786.0,2025-05-30 14:30:00,135.76,2,0.697,MEDIUM,True,90,2025-05-30 13:00:00,15000,7500,0.85
791.0,2025-05-30 14:30:00,176.28,3,0.204,MEDIUM,True,90,2025-05-30 13:00:00,22500,0,0.85
795.0,2025-05-30 14:30:00,212.9,3,0.661,MEDIUM,True,90,2025-05-30 13:00:00,22500,7500,0.85
796.0,2025-05-30 14:30:00,68.64,1,0.858,MEDIUM,True,90,2025-05-30 13:00:00,7500,7500,0.85
802.0,2025-05-30 14:30:00,205.97,3,0.575,MEDIUM,True,90,2025-05-30 13:00:00,22500,7500,0.85
808.0,2025-05-30 14:30:00,68.19,1,0.852,MEDIUM,True,90,2025-05-30 13:00:00,7500,7500,0.85
832.0,2025-05-30 14:30:00,64.67,1,0.808,MEDIUM,True,90,2025-05-30 13:00:00,7500,0,0.85
834.0,2025-05-30 14:30:00,175.14,3,0.189,MEDIUM,True,90,2025-05-30 13:00:00,22500,0,0.85
847.0,2025-05-30 14:30:00,188.56,3,0.357,MEDIUM,True,90,2025-05-30 13:00:00,22500,0,0.85
849.0,2025-05-30 14:30:00,60.34,1,0.754,MEDIUM,True,90,2025-05-30 13:00:00,7500,0,0.85
851.0,2025-05-30 14:30:00,115.34,2,0.442,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
862.0,2025-05-30 14:30:00,115.13,2,0.439,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
869.0,2025-05-30 14:30:00,66.35,1,0.829,MEDIUM,True,90,2025-05-30 13:00:00,7500,0,0.85
872.0,2025-05-30 14:30:00,114.99,2,0.437,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
875.0,2025-05-30 14:30:00,113.75,2,0.422,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
883.0,2025-05-30 14:30:00,121.42,2,0.518,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
884.0,2025-05-30 14:30:00,65.75,1,0.822,MEDIUM,True,90,2025-05-30 13:00:00,7500,0,0.85
892.0,2025-05-30 14:30:00,174.35,3,0.179,MEDIUM,True,90,2025-05-30 13:00:00,22500,0,0.85
894.0,2025-05-30 14:30:00,128.06,2,0.601,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
895.0,2025-05-30 14:30:00,118.76,2,0.485,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
896.0,2025-05-30 14:30:00,66.27,1,0.828,MEDIUM,True,90,2025-05-30 13:00:00,7500,0,0.85
897.0,2025-05-30 14:30:00,174.11,3,0.176,MEDIUM,True,90,2025-05-30 13:00:00,22500,0,0.85
898.0,2025-05-30 14:30:00,115.49,2,0.444,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
900.0,2025-05-30 14:30:00,138.91,2,0.736,MEDIUM,True,90,2025-05-30 13:00:00,15000,7500,0.85
903.0,2025-05-30 14:30:00,140.39,2,0.755,MEDIUM,True,90,2025-05-30 13:00:00,15000,7500,0.85
905.0,2025-05-30 14:30:00,56.82,1,0.71,MEDIUM,True,90,2025-05-30 13:00:00,7500,0,0.85
906.0,2025-05-30 14:30:00,143.24,2,0.79,MEDIUM,True,90,2025-05-30 13:00:00,15000,7500,0.85
909.0,2025-05-30 14:30:00,61.21,1,0.765,MEDIUM,True,90,2025-05-30 13:00:00,7500,0,0.85
911.0,2025-05-30 14:30:00,204.44,3,0.556,MEDIUM,True,90,2025-05-30 13:00:00,22500,7500,0.85
918.0,2025-05-30 14:30:00,133.56,2,0.669,MEDIUM,True,90,2025-05-30 13:00:00,15000,7500,0.85
919.0,2025-05-30 14:30:00,189.8,3,0.373,MEDIUM,True,90,2025-05-30 13:00:00,22500,0,0.85
920.0,2025-05-30 14:30:00,132.53,2,0.657,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
926.0,2025-05-30 14:30:00,116.18,2,0.452,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
938.0,2025-05-30 14:30:00,68.87,1,0.861,MEDIUM,True,90,2025-05-30 13:00:00,7500,7500,0.85
942.0,2025-05-30 14:30:00,68.1,1,0.851,MEDIUM,True,90,2025-05-30 13:00:00,7500,7500,0.85
946.0,2025-05-30 14:30:00,171.29,3,0.141,MEDIUM,True,90,2025-05-30 13:00:00,22500,0,0.85
949.0,2025-05-30 14:30:00,56.41,1,0.705,MEDIUM,True,90,2025-05-30 13:00:00,7500,0,0.85
950.0,2025-05-30 14:30:00,128.22,2,0.603,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
951.0,2025-05-30 14:30:00,257.58,4,0.22,MEDIUM,True,90,2025-05-30 13:00:00,30000,0,0.85
953.0,2025-05-30 14:30:00,275.43,4,0.443,MEDIUM,True,90,2025-05-30 13:00:00,30000,7500,0.85
958.0,2025-05-30 14:30:00,61.49,1,0.769,MEDIUM,True,90,2025-05-30 13:00:00,7500,0,0.85
959.0,2025-05-30 14:30:00,69.62,1,0.87,MEDIUM,True,90,2025-05-30 13:00:00,7500,7500,0.85
961.0,2025-05-30 14:30:00,115.82,2,0.448,MEDIUM,True,90,2025-05-30 13:00:00,15000,0,0.85
965.0,2025-05-30 14:30:00,199.02,3,0.488,MEDIUM,True,90,2025-05-30 13:00:00,22500,0,0.85
973.0,2025-05-30 14:30:00,66.42,1,0.83,MEDIUM,True,90,2025-05-30 13:00:00,7500,0,0.85
980.0,2025-05-30 14:30:00,71.24,1,0.891,MEDIUM,True,90,2025-05-30 13:00:00,7500,7500,0.85
981.0,2025-05-30 14:30:00,138.84,2,0.735,MEDIUM,True,90,2025-05-30 13:00:00,15000,7500,0.85
990.0,2025-05-30 14:30:00,139.21,2,0.74,MEDIUM,True,90,2025-05-30 13:00:00,15000,7500,0.85
995.0,2025-05-30 14:30:00,193.38,3,0.417,MEDIUM,True,90,2025-05-30 13:00:00,22500,0,0.85
1.0,2025-05-30 15:00:00,133.58,2,0.67,MEDIUM,True,90,2025-05-30 13:30:00,15000,7500,0.85
10.0,2025-05-30 15:00:00,169.66,3,0.121,MEDIUM,True,90,2025-05-30 13:30:00,22500,0,0.85
14.0,2025-05-30 15:00:00,122.48,2,0.531,MEDIUM,True,90,2025-05-30 13:30:00,15000,0,0.85
17.0,2025-05-30 15:00:00,58.97,1,0.737,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
19.0,2025-05-30 15:00:00,117.09,2,0.464,MEDIUM,True,90,2025-05-30 13:30:00,15000,0,0.85
24.0,2025-05-30 15:00:00,63.2,1,0.79,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
26.0,2025-05-30 15:00:00,57.13,1,0.714,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
28.0,2025-05-30 15:00:00,65.2,1,0.815,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
31.0,2025-05-30 15:00:00,140.69,2,0.759,MEDIUM,True,90,2025-05-30 13:30:00,15000,7500,0.85
33.0,2025-05-30 15:00:00,119.23,2,0.49,MEDIUM,True,90,2025-05-30 13:30:00,15000,0,0.85
36.0,2025-05-30 15:00:00,70.47,1,0.881,MEDIUM,True,90,2025-05-30 13:30:00,7500,7500,0.85
37.0,2025-05-30 15:00:00,189.42,3,0.368,MEDIUM,True,90,2025-05-30 13:30:00,22500,0,0.85
38.0,2025-05-30 15:00:00,60.91,1,0.761,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
42.0,2025-05-30 15:00:00,65.38,1,0.817,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
43.0,2025-05-30 15:00:00,71.18,1,0.89,MEDIUM,True,90,2025-05-30 13:30:00,7500,7500,0.85
46.0,2025-05-30 15:00:00,194.34,3,0.429,MEDIUM,True,90,2025-05-30 13:30:00,22500,0,0.85
50.0,2025-05-30 15:00:00,61.78,1,0.772,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
51.0,2025-05-30 15:00:00,59.52,1,0.744,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
58.0,2025-05-30 15:00:00,133.57,2,0.67,MEDIUM,True,90,2025-05-30 13:30:00,15000,7500,0.85
61.0,2025-05-30 15:00:00,177.67,3,0.221,MEDIUM,True,90,2025-05-30 13:30:00,22500,0,0.85
63.0,2025-05-30 15:00:00,62.62,1,0.783,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
72.0,2025-05-30 15:00:00,57.09,1,0.714,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
75.0,2025-05-30 15:00:00,68.56,1,0.857,MEDIUM,True,90,2025-05-30 13:30:00,7500,7500,0.85
77.0,2025-05-30 15:00:00,63.38,1,0.792,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
80.0,2025-05-30 15:00:00,68.42,1,0.855,MEDIUM,True,90,2025-05-30 13:30:00,7500,7500,0.85
84.0,2025-05-30 15:00:00,196.11,3,0.451,MEDIUM,True,90,2025-05-30 13:30:00,22500,0,0.85
98.0,2025-05-30 15:00:00,60.77,1,0.76,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
99.0,2025-05-30 15:00:00,59.81,1,0.748,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
102.0,2025-05-30 15:00:00,114.64,2,0.433,MEDIUM,True,90,2025-05-30 13:30:00,15000,0,0.85
105.0,2025-05-30 15:00:00,170.96,3,0.137,MEDIUM,True,90,2025-05-30 13:30:00,22500,0,0.85
107.0,2025-05-30 15:00:00,133.23,2,0.665,MEDIUM,True,90,2025-05-30 13:30:00,15000,0,0.85
108.0,2025-05-30 15:00:00,133.5,2,0.669,MEDIUM,True,90,2025-05-30 13:30:00,15000,7500,0.85
109.0,2025-05-30 15:00:00,168.34,3,0.104,MEDIUM,True,90,2025-05-30 13:30:00,22500,0,0.85
112.0,2025-05-30 15:00:00,63.82,1,0.798,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
118.0,2025-05-30 15:00:00,115.46,2,0.443,MEDIUM,True,90,2025-05-30 13:30:00,15000,0,0.85
127.0,2025-05-30 15:00:00,174.26,3,0.178,MEDIUM,True,90,2025-05-30 13:30:00,22500,0,0.85
131.0,2025-05-30 15:00:00,56.79,1,0.71,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
141.0,2025-05-30 15:00:00,121.37,2,0.517,MEDIUM,True,90,2025-05-30 13:30:00,15000,0,0.85
143.0,2025-05-30 15:00:00,113.66,2,0.421,MEDIUM,True,90,2025-05-30 13:30:00,15000,0,0.85
147.0,2025-05-30 15:00:00,113.77,2,0.422,MEDIUM,True,90,2025-05-30 13:30:00,15000,0,0.85
150.0,2025-05-30 15:00:00,200.41,3,0.505,MEDIUM,True,90,2025-05-30 13:30:00,22500,7500,0.85
151.0,2025-05-30 15:00:00,195.78,3,0.447,MEDIUM,True,90,2025-05-30 13:30:00,22500,0,0.85
153.0,2025-05-30 15:00:00,57.17,1,0.715,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
154.0,2025-05-30 15:00:00,255.85,4,0.198,MEDIUM,True,90,2025-05-30 13:30:00,30000,0,0.85
162.0,2025-05-30 15:00:00,211.32,3,0.642,MEDIUM,True,90,2025-05-30 13:30:00,22500,7500,0.85
166.0,2025-05-30 15:00:00,120.31,2,0.504,MEDIUM,True,90,2025-05-30 13:30:00,15000,0,0.85
168.0,2025-05-30 15:00:00,64.9,1,0.811,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
172.0,2025-05-30 15:00:00,140.14,2,0.752,MEDIUM,True,90,2025-05-30 13:30:00,15000,7500,0.85
175.0,2025-05-30 15:00:00,200.57,3,0.507,MEDIUM,True,90,2025-05-30 13:30:00,22500,7500,0.85
176.0,2025-05-30 15:00:00,194.1,3,0.426,MEDIUM,True,90,2025-05-30 13:30:00,22500,0,0.85
177.0,2025-05-30 15:00:00,120.34,2,0.504,MEDIUM,True,90,2025-05-30 13:30:00,15000,0,0.85
184.0,2025-05-30 15:00:00,65.61,1,0.82,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
187.0,2025-05-30 15:00:00,68.61,1,0.858,MEDIUM,True,90,2025-05-30 13:30:00,7500,7500,0.85
189.0,2025-05-30 15:00:00,121.95,2,0.524,MEDIUM,True,90,2025-05-30 13:30:00,15000,0,0.85
190.0,2025-05-30 15:00:00,173.88,3,0.173,MEDIUM,True,90,2025-05-30 13:30:00,22500,0,0.85
191.0,2025-05-30 15:00:00,122.33,2,0.529,MEDIUM,True,90,2025-05-30 13:30:00,15000,0,0.85
197.0,2025-05-30 15:00:00,116.78,2,0.46,MEDIUM,True,90,2025-05-30 13:30:00,15000,0,0.85
214.0,2025-05-30 15:00:00,122.13,2,0.527,MEDIUM,True,90,2025-05-30 13:30:00,15000,0,0.85
220.0,2025-05-30 15:00:00,168.68,3,0.108,MEDIUM,True,90,2025-05-30 13:30:00,22500,0,0.85
221.0,2025-05-30 15:00:00,175.57,3,0.195,MEDIUM,True,90,2025-05-30 13:30:00,22500,0,0.85
223.0,2025-05-30 15:00:00,137.5,2,0.719,MEDIUM,True,90,2025-05-30 13:30:00,15000,7500,0.85
228.0,2025-05-30 15:00:00,136.84,2,0.71,MEDIUM,True,90,2025-05-30 13:30:00,15000,7500,0.85
230.0,2025-05-30 15:00:00,71.94,1,0.899,MEDIUM,True,90,2025-05-30 13:30:00,7500,7500,0.85
238.0,2025-05-30 15:00:00,58.32,1,0.729,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
239.0,2025-05-30 15:00:00,172.94,3,0.162,MEDIUM,True,90,2025-05-30 13:30:00,22500,0,0.85
244.0,2025-05-30 15:00:00,62.44,1,0.781,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
246.0,2025-05-30 15:00:00,141.99,2,0.775,MEDIUM,True,90,2025-05-30 13:30:00,15000,7500,0.85
248.0,2025-05-30 15:00:00,123.07,2,0.538,MEDIUM,True,90,2025-05-30 13:30:00,15000,0,0.85
249.0,2025-05-30 15:00:00,115.76,2,0.447,MEDIUM,True,90,2025-05-30 13:30:00,15000,0,0.85
250.0,2025-05-30 15:00:00,57.42,1,0.718,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
253.0,2025-05-30 15:00:00,133.82,2,0.673,MEDIUM,True,90,2025-05-30 13:30:00,15000,7500,0.85
255.0,2025-05-30 15:00:00,177.7,3,0.221,MEDIUM,True,90,2025-05-30 13:30:00,22500,0,0.85
260.0,2025-05-30 15:00:00,65.13,1,0.814,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
268.0,2025-05-30 15:00:00,272.09,4,0.401,MEDIUM,True,90,2025-05-30 13:30:00,30000,7500,0.85
269.0,2025-05-30 15:00:00,64.51,1,0.806,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
278.0,2025-05-30 15:00:00,203.88,3,0.549,MEDIUM,True,90,2025-05-30 13:30:00,22500,7500,0.85
280.0,2025-05-30 15:00:00,142.06,2,0.776,MEDIUM,True,90,2025-05-30 13:30:00,15000,7500,0.85
282.0,2025-05-30 15:00:00,132.64,2,0.658,MEDIUM,True,90,2025-05-30 13:30:00,15000,0,0.85
287.0,2025-05-30 15:00:00,113.76,2,0.422,MEDIUM,True,90,2025-05-30 13:30:00,15000,0,0.85
291.0,2025-05-30 15:00:00,192.37,3,0.405,MEDIUM,True,90,2025-05-30 13:30:00,22500,0,0.85
295.0,2025-05-30 15:00:00,67.71,1,0.846,MEDIUM,True,90,2025-05-30 13:30:00,7500,7500,0.85
296.0,2025-05-30 15:00:00,197.04,3,0.463,MEDIUM,True,90,2025-05-30 13:30:00,22500,0,0.85
297.0,2025-05-30 15:00:00,135.21,2,0.69,MEDIUM,True,90,2025-05-30 13:30:00,15000,7500,0.85
300.0,2025-05-30 15:00:00,213.49,3,0.669,MEDIUM,True,90,2025-05-30 13:30:00,22500,7500,0.85
308.0,2025-05-30 15:00:00,138.2,2,0.727,MEDIUM,True,90,2025-05-30 13:30:00,15000,7500,0.85
315.0,2025-05-30 15:00:00,126.93,2,0.587,MEDIUM,True,90,2025-05-30 13:30:00,15000,0,0.85
321.0,2025-05-30 15:00:00,133.29,2,0.666,MEDIUM,True,90,2025-05-30 13:30:00,15000,0,0.85
322.0,2025-05-30 15:00:00,124.52,2,0.557,MEDIUM,True,90,2025-05-30 13:30:00,15000,0,0.85
323.0,2025-05-30 15:00:00,115.9,2,0.449,MEDIUM,True,90,2025-05-30 13:30:00,15000,0,0.85
324.0,2025-05-30 15:00:00,192.05,3,0.401,MEDIUM,True,90,2025-05-30 13:30:00,22500,0,0.85
330.0,2025-05-30 15:00:00,175.26,3,0.191,MEDIUM,True,90,2025-05-30 13:30:00,22500,0,0.85
331.0,2025-05-30 15:00:00,57.63,1,0.72,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
337.0,2025-05-30 15:00:00,125.09,2,0.564,MEDIUM,True,90,2025-05-30 13:30:00,15000,0,0.85
338.0,2025-05-30 15:00:00,182.44,3,0.28,MEDIUM,True,90,2025-05-30 13:30:00,22500,0,0.85
340.0,2025-05-30 15:00:00,249.39,4,0.117,MEDIUM,True,90,2025-05-30 13:30:00,30000,0,0.85
344.0,2025-05-30 15:00:00,59.3,1,0.741,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
346.0,2025-05-30 15:00:00,70.91,1,0.886,MEDIUM,True,90,2025-05-30 13:30:00,7500,7500,0.85
351.0,2025-05-30 15:00:00,63.26,1,0.791,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
353.0,2025-05-30 15:00:00,211.4,3,0.642,MEDIUM,True,90,2025-05-30 13:30:00,22500,7500,0.85
355.0,2025-05-30 15:00:00,116.62,2,0.458,MEDIUM,True,90,2025-05-30 13:30:00,15000,0,0.85
356.0,2025-05-30 15:00:00,170.54,3,0.132,MEDIUM,True,90,2025-05-30 13:30:00,22500,0,0.85
362.0,2025-05-30 15:00:00,118.97,2,0.487,MEDIUM,True,90,2025-05-30 13:30:00,15000,0,0.85
363.0,2025-05-30 15:00:00,60.19,1,0.752,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
368.0,2025-05-30 15:00:00,138.46,2,0.731,MEDIUM,True,90,2025-05-30 13:30:00,15000,7500,0.85
375.0,2025-05-30 15:00:00,69.97,1,0.875,MEDIUM,True,90,2025-05-30 13:30:00,7500,7500,0.85
376.0,2025-05-30 15:00:00,136.05,2,0.701,MEDIUM,True,90,2025-05-30 13:30:00,15000,7500,0.85
382.0,2025-05-30 15:00:00,187.56,3,0.345,MEDIUM,True,90,2025-05-30 13:30:00,22500,0,0.85
383.0,2025-05-30 15:00:00,143.57,2,0.795,MEDIUM,True,90,2025-05-30 13:30:00,15000,7500,0.85
384.0,2025-05-30 15:00:00,65.55,1,0.819,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
392.0,2025-05-30 15:00:00,69.95,1,0.874,MEDIUM,True,90,2025-05-30 13:30:00,7500,7500,0.85
393.0,2025-05-30 15:00:00,137.49,2,0.719,MEDIUM,True,90,2025-05-30 13:30:00,15000,7500,0.85
395.0,2025-05-30 15:00:00,59.25,1,0.741,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
396.0,2025-05-30 15:00:00,120.4,2,0.505,MEDIUM,True,90,2025-05-30 13:30:00,15000,0,0.85
400.0,2025-05-30 15:00:00,64.9,1,0.811,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
403.0,2025-05-30 15:00:00,170.46,3,0.131,MEDIUM,True,90,2025-05-30 13:30:00,22500,0,0.85
404.0,2025-05-30 15:00:00,58.16,1,0.727,MEDIUM,True,90,2025-05-30 13:30:00,7500,0,0.85
406.0,2025-05-30 15:00:00,134.51,2,0.681,MEDIUM,True,90,2025-05-30 13:30:00,15000,7500,0.85
409.0,2025-05-30 15:00:00,252.62,4,0.158,MEDIUM,True,90,2025-05-30 13:30:00,30000,0,0.85
411.0,2025-05-30 15:00:00,125.53,2,0.569,MEDIUM,True,90,2025-05-30 13:30:00,15000,0,0.85
